parcel,transect,species,hits,year,CommonName,Lifecycle,Lifeform,percent_cover
LAW119,13a,ERNA10,15,2025,"rabbitbrush, Common",Perennial,Shrub,15
LAW119,13a,DISP,9,2025,Saltgrass,Perennial,Grass,9
LAW119,13a,ATTO,15,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,15
LAW119,13a,SPAI,5,2025,"sacaton, Alkali",Perennial,Grass,5
LAW119,13a,POFR2,0,2025,"cottonwood, Fremont's /Alamo",Perennial,Tree,0
LAW119,13a,SAVE4,0,2025,Greasewood,Perennial,Shrub,0
LAW119,13a,JUBA,0,2025,"rush, Baltic",Perennial,Grass,0
LAW119,13a,LELA2,0,2025,"pepperweed, Perennial",Perennial,Herb,0
LAW119,13a,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
LAW119,13a,ASFA,0,2025,"milkweed, Narrow-leaf",Perennial,Herb,0
LAW119,13a,SAEX,0,2025,"willow, Coyote/Narrow-leaf",Perennial,Shrub,0
LAW119,13a,BAHY,0,2025,"bassia, Fivehook",Annual,Herb,0
LAW119,13a,CYDA,0,2025,"grass, Bermuda",Perennial,Grass,0
LAW119,13a,MUAS,0,2025,"muhly, Alkali/ Scratchgrass",Perennial,Grass,0
LAW119,13a,TARA,0,2025,"cedar, Salt",Perennial,Shrub,0
LAW119,13a,ELTR3,0,2025,"wildrye, Beardless/Creeping",Perennial,Grass,0
LAW119,13a,JUME4,0,2025,"rush, Mexican",Perennial,Grass,0
LAW119,13a,MEAL2,0,2025,"sweetclover, White",Annual,Herb,0
LAW119,13a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
LAW119,14a,ERNA10,30,2025,"rabbitbrush, Common",Perennial,Shrub,30
LAW119,14a,DISP,12,2025,Saltgrass,Perennial,Grass,12
LAW119,14a,ATTO,1,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,1
LAW119,14a,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
LAW119,14a,POFR2,0,2025,"cottonwood, Fremont's /Alamo",Perennial,Tree,0
LAW119,14a,SAVE4,0,2025,Greasewood,Perennial,Shrub,0
LAW119,14a,JUBA,0,2025,"rush, Baltic",Perennial,Grass,0
LAW119,14a,LELA2,0,2025,"pepperweed, Perennial",Perennial,Herb,0
LAW119,14a,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
LAW119,14a,ASFA,0,2025,"milkweed, Narrow-leaf",Perennial,Herb,0
LAW119,14a,SAEX,0,2025,"willow, Coyote/Narrow-leaf",Perennial,Shrub,0
LAW119,14a,BAHY,0,2025,"bassia, Fivehook",Annual,Herb,0
LAW119,14a,CYDA,0,2025,"grass, Bermuda",Perennial,Grass,0
LAW119,14a,MUAS,0,2025,"muhly, Alkali/ Scratchgrass",Perennial,Grass,0
LAW119,14a,TARA,0,2025,"cedar, Salt",Perennial,Shrub,0
LAW119,14a,ELTR3,0,2025,"wildrye, Beardless/Creeping",Perennial,Grass,0
LAW119,14a,JUME4,0,2025,"rush, Mexican",Perennial,Grass,0
LAW119,14a,MEAL2,0,2025,"sweetclover, White",Annual,Herb,0
LAW119,14a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
LAW119,15a,ERNA10,10,2025,"rabbitbrush, Common",Perennial,Shrub,10
LAW119,15a,DISP,0,2025,Saltgrass,Perennial,Grass,0
LAW119,15a,ATTO,4,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,4
LAW119,15a,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
LAW119,15a,POFR2,0,2025,"cottonwood, Fremont's /Alamo",Perennial,Tree,0
LAW119,15a,SAVE4,0,2025,Greasewood,Perennial,Shrub,0
LAW119,15a,JUBA,0,2025,"rush, Baltic",Perennial,Grass,0
LAW119,15a,LELA2,0,2025,"pepperweed, Perennial",Perennial,Herb,0
LAW119,15a,IVAX,2,2025,"weed, Poverty",Perennial,Herb,2
LAW119,15a,ASFA,0,2025,"milkweed, Narrow-leaf",Perennial,Herb,0
LAW119,15a,SAEX,0,2025,"willow, Coyote/Narrow-leaf",Perennial,Shrub,0
LAW119,15a,BAHY,0,2025,"bassia, Fivehook",Annual,Herb,0
LAW119,15a,CYDA,0,2025,"grass, Bermuda",Perennial,Grass,0
LAW119,15a,MUAS,0,2025,"muhly, Alkali/ Scratchgrass",Perennial,Grass,0
LAW119,15a,TARA,0,2025,"cedar, Salt",Perennial,Shrub,0
LAW119,15a,ELTR3,0,2025,"wildrye, Beardless/Creeping",Perennial,Grass,0
LAW119,15a,JUME4,0,2025,"rush, Mexican",Perennial,Grass,0
LAW119,15a,MEAL2,0,2025,"sweetclover, White",Annual,Herb,0
LAW119,15a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC202,1e,ERNA10,13,2025,"rabbitbrush, Common",Perennial,Shrub,13
PLC202,1e,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC202,1e,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC202,1e,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC202,1e,EPNE,0,2025,"ephedra, Nevada",Perennial,Shrub,0
PLC202,1e,PSPO,0,2025,"dalea, Dotted",Perennial,Shrub,0
PLC202,1e,ERDE6,1,2025,"buckwheat, Skeleton",Annual,Herb,1
PLC202,1e,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC202,1e,SPAI,1,2025,"sacaton, Alkali",Perennial,Grass,1
PLC202,2a,ERNA10,2,2025,"rabbitbrush, Common",Perennial,Shrub,2
PLC202,2a,ARTRT,4,2025,"sagebrush, Basin big",Perennial,Shrub,4
PLC202,2a,PSARM,1,2025,"indigo bush, Northern Mojave",Perennial,Shrub,1
PLC202,2a,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC202,2a,EPNE,2,2025,"ephedra, Nevada",Perennial,Shrub,2
PLC202,2a,PSPO,0,2025,"dalea, Dotted",Perennial,Shrub,0
PLC202,2a,ERDE6,0,2025,"buckwheat, Skeleton",Annual,Herb,0
PLC202,2a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC202,2a,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC202,3a,ERNA10,6,2025,"rabbitbrush, Common",Perennial,Shrub,6
PLC202,3a,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC202,3a,PSARM,2,2025,"indigo bush, Northern Mojave",Perennial,Shrub,2
PLC202,3a,ATCO,5,2025,Shadscale,Perennial,Shrub,5
PLC202,3a,EPNE,0,2025,"ephedra, Nevada",Perennial,Shrub,0
PLC202,3a,PSPO,0,2025,"dalea, Dotted",Perennial,Shrub,0
PLC202,3a,ERDE6,0,2025,"buckwheat, Skeleton",Annual,Herb,0
PLC202,3a,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
PLC202,3a,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC202,4a,ERNA10,24,2025,"rabbitbrush, Common",Perennial,Shrub,24
PLC202,4a,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC202,4a,PSARM,5,2025,"indigo bush, Northern Mojave",Perennial,Shrub,5
PLC202,4a,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC202,4a,EPNE,0,2025,"ephedra, Nevada",Perennial,Shrub,0
PLC202,4a,PSPO,2,2025,"dalea, Dotted",Perennial,Shrub,2
PLC202,4a,ERDE6,0,2025,"buckwheat, Skeleton",Annual,Herb,0
PLC202,4a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC202,4a,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC202,5a,ERNA10,0,2025,"rabbitbrush, Common",Perennial,Shrub,0
PLC202,5a,ARTRT,24,2025,"sagebrush, Basin big",Perennial,Shrub,24
PLC202,5a,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC202,5a,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC202,5a,EPNE,0,2025,"ephedra, Nevada",Perennial,Shrub,0
PLC202,5a,PSPO,0,2025,"dalea, Dotted",Perennial,Shrub,0
PLC202,5a,ERDE6,0,2025,"buckwheat, Skeleton",Annual,Herb,0
PLC202,5a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC202,5a,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,1a,SAVE4,9,2025,Greasewood,Perennial,Shrub,9
PLC219,1a,ERNA10,1,2025,"rabbitbrush, Common",Perennial,Shrub,1
PLC219,1a,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC219,1a,ATTO,0,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,0
PLC219,1a,ATPO,0,2025,"saltbush, Allscale",Perennial,Shrub,0
PLC219,1a,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,1a,SUNI,2,2025,"inkweed, Bush",Perennial,Shrub,2
PLC219,1a,STPA4,0,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,0
PLC219,1a,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,1a,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,1a,ATPA3,1,2025,"saltbush, Parry's",Perennial,Shrub,1
PLC219,1a,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,1a,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,1a,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,1a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,2d,SAVE4,18,2025,Greasewood,Perennial,Shrub,18
PLC219,2d,ERNA10,0,2025,"rabbitbrush, Common",Perennial,Shrub,0
PLC219,2d,ATCO,7,2025,Shadscale,Perennial,Shrub,7
PLC219,2d,ATTO,0,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,0
PLC219,2d,ATPO,1,2025,"saltbush, Allscale",Perennial,Shrub,1
PLC219,2d,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,2d,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,2d,STPA4,1,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,1
PLC219,2d,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,2d,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,2d,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,2d,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,2d,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,2d,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,2d,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,3a,SAVE4,7,2025,Greasewood,Perennial,Shrub,7
PLC219,3a,ERNA10,0,2025,"rabbitbrush, Common",Perennial,Shrub,0
PLC219,3a,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC219,3a,ATTO,0,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,0
PLC219,3a,ATPO,0,2025,"saltbush, Allscale",Perennial,Shrub,0
PLC219,3a,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,3a,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,3a,STPA4,0,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,0
PLC219,3a,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,3a,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,3a,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,3a,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,3a,TEAX,2,2025,"cotton-thorn, straight-spined",Perennial,Shrub,2
PLC219,3a,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,3a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,4c,SAVE4,5,2025,Greasewood,Perennial,Shrub,5
PLC219,4c,ERNA10,0,2025,"rabbitbrush, Common",Perennial,Shrub,0
PLC219,4c,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC219,4c,ATTO,0,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,0
PLC219,4c,ATPO,0,2025,"saltbush, Allscale",Perennial,Shrub,0
PLC219,4c,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,4c,SUNI,4,2025,"inkweed, Bush",Perennial,Shrub,4
PLC219,4c,STPA4,0,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,0
PLC219,4c,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,4c,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,4c,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,4c,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,4c,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,4c,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,4c,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,5a,SAVE4,7,2025,Greasewood,Perennial,Shrub,7
PLC219,5a,ERNA10,0,2025,"rabbitbrush, Common",Perennial,Shrub,0
PLC219,5a,ATCO,1,2025,Shadscale,Perennial,Shrub,1
PLC219,5a,ATTO,0,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,0
PLC219,5a,ATPO,0,2025,"saltbush, Allscale",Perennial,Shrub,0
PLC219,5a,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,5a,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,5a,STPA4,0,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,0
PLC219,5a,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,5a,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,5a,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,5a,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,5a,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,5a,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,5a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,6a,SAVE4,0,2025,Greasewood,Perennial,Shrub,0
PLC219,6a,ERNA10,3,2025,"rabbitbrush, Common",Perennial,Shrub,3
PLC219,6a,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC219,6a,ATTO,1,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,1
PLC219,6a,ATPO,0,2025,"saltbush, Allscale",Perennial,Shrub,0
PLC219,6a,SPAI,5,2025,"sacaton, Alkali",Perennial,Grass,5
PLC219,6a,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,6a,STPA4,0,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,0
PLC219,6a,ARTRT,3,2025,"sagebrush, Basin big",Perennial,Shrub,3
PLC219,6a,IVAX,3,2025,"weed, Poverty",Perennial,Herb,3
PLC219,6a,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,6a,GLLE3,2,2025,"licorice, American",Perennial,Herb,2
PLC219,6a,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,6a,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,6a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,7e,SAVE4,0,2025,Greasewood,Perennial,Shrub,0
PLC219,7e,ERNA10,0,2025,"rabbitbrush, Common",Perennial,Shrub,0
PLC219,7e,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC219,7e,ATTO,6,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,6
PLC219,7e,ATPO,5,2025,"saltbush, Allscale",Perennial,Shrub,5
PLC219,7e,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,7e,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,7e,STPA4,0,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,0
PLC219,7e,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,7e,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,7e,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,7e,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,7e,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,7e,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,7e,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,8a,SAVE4,8,2025,Greasewood,Perennial,Shrub,8
PLC219,8a,ERNA10,2,2025,"rabbitbrush, Common",Perennial,Shrub,2
PLC219,8a,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC219,8a,ATTO,2,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,2
PLC219,8a,ATPO,0,2025,"saltbush, Allscale",Perennial,Shrub,0
PLC219,8a,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,8a,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,8a,STPA4,0,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,0
PLC219,8a,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,8a,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,8a,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,8a,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,8a,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,8a,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,8a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,9e,SAVE4,6,2025,Greasewood,Perennial,Shrub,6
PLC219,9e,ERNA10,11,2025,"rabbitbrush, Common",Perennial,Shrub,11
PLC219,9e,ATCO,2,2025,Shadscale,Perennial,Shrub,2
PLC219,9e,ATTO,0,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,0
PLC219,9e,ATPO,0,2025,"saltbush, Allscale",Perennial,Shrub,0
PLC219,9e,SPAI,3,2025,"sacaton, Alkali",Perennial,Grass,3
PLC219,9e,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,9e,STPA4,1,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,1
PLC219,9e,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,9e,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,9e,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,9e,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,9e,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,9e,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,9e,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,10b,SAVE4,4,2025,Greasewood,Perennial,Shrub,4
PLC219,10b,ERNA10,1,2025,"rabbitbrush, Common",Perennial,Shrub,1
PLC219,10b,ATCO,4,2025,Shadscale,Perennial,Shrub,4
PLC219,10b,ATTO,1,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,1
PLC219,10b,ATPO,5,2025,"saltbush, Allscale",Perennial,Shrub,5
PLC219,10b,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,10b,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,10b,STPA4,2,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,2
PLC219,10b,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,10b,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,10b,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,10b,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,10b,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,10b,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,10b,SATR12,1,2025,"Tumbleweed /thistle, Russian",Annual,Herb,1
PLC219,11d,SAVE4,10,2025,Greasewood,Perennial,Shrub,10
PLC219,11d,ERNA10,0,2025,"rabbitbrush, Common",Perennial,Shrub,0
PLC219,11d,ATCO,2,2025,Shadscale,Perennial,Shrub,2
PLC219,11d,ATTO,0,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,0
PLC219,11d,ATPO,0,2025,"saltbush, Allscale",Perennial,Shrub,0
PLC219,11d,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,11d,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,11d,STPA4,0,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,0
PLC219,11d,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,11d,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,11d,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,11d,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,11d,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,11d,PSARM,1,2025,"indigo bush, Northern Mojave",Perennial,Shrub,1
PLC219,11d,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,12c,SAVE4,3,2025,Greasewood,Perennial,Shrub,3
PLC219,12c,ERNA10,0,2025,"rabbitbrush, Common",Perennial,Shrub,0
PLC219,12c,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC219,12c,ATTO,4,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,4
PLC219,12c,ATPO,1,2025,"saltbush, Allscale",Perennial,Shrub,1
PLC219,12c,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,12c,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,12c,STPA4,0,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,0
PLC219,12c,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,12c,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,12c,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,12c,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,12c,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,12c,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,12c,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,13c,SAVE4,6,2025,Greasewood,Perennial,Shrub,6
PLC219,13c,ERNA10,0,2025,"rabbitbrush, Common",Perennial,Shrub,0
PLC219,13c,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC219,13c,ATTO,0,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,0
PLC219,13c,ATPO,0,2025,"saltbush, Allscale",Perennial,Shrub,0
PLC219,13c,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,13c,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,13c,STPA4,0,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,0
PLC219,13c,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,13c,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,13c,ATPA3,1,2025,"saltbush, Parry's",Perennial,Shrub,1
PLC219,13c,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,13c,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,13c,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,13c,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,14a,SAVE4,2,2025,Greasewood,Perennial,Shrub,2
PLC219,14a,ERNA10,0,2025,"rabbitbrush, Common",Perennial,Shrub,0
PLC219,14a,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC219,14a,ATTO,0,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,0
PLC219,14a,ATPO,0,2025,"saltbush, Allscale",Perennial,Shrub,0
PLC219,14a,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
PLC219,14a,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,14a,STPA4,0,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,0
PLC219,14a,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,14a,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,14a,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,14a,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,14a,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,14a,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,14a,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC219,15c,SAVE4,11,2025,Greasewood,Perennial,Shrub,11
PLC219,15c,ERNA10,2,2025,"rabbitbrush, Common",Perennial,Shrub,2
PLC219,15c,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC219,15c,ATTO,0,2025,"saltbush, Nevada/Torrey's",Perennial,Shrub,0
PLC219,15c,ATPO,0,2025,"saltbush, Allscale",Perennial,Shrub,0
PLC219,15c,SPAI,2,2025,"sacaton, Alkali",Perennial,Grass,2
PLC219,15c,SUNI,0,2025,"inkweed, Bush",Perennial,Shrub,0
PLC219,15c,STPA4,1,2025,"wire-lettuce, Common",Perennial,Herb_Shrub,1
PLC219,15c,ARTRT,0,2025,"sagebrush, Basin big",Perennial,Shrub,0
PLC219,15c,IVAX,0,2025,"weed, Poverty",Perennial,Herb,0
PLC219,15c,ATPA3,0,2025,"saltbush, Parry's",Perennial,Shrub,0
PLC219,15c,GLLE3,0,2025,"licorice, American",Perennial,Herb,0
PLC219,15c,TEAX,0,2025,"cotton-thorn, straight-spined",Perennial,Shrub,0
PLC219,15c,PSARM,0,2025,"indigo bush, Northern Mojave",Perennial,Shrub,0
PLC219,15c,SATR12,0,2025,"Tumbleweed /thistle, Russian",Annual,Herb,0
PLC227,1d,ATCA2,13,2025,"saltbush, Fourwing",Perennial,Shrub,13
PLC227,1d,PSPO,0,2025,"dalea, Dotted",Perennial,Shrub,0
PLC227,1d,SATR12,3,2025,"Tumbleweed /thistle, Russian",Annual,Herb,3
PLC227,1d,ERNA10,0,2025,"rabbitbrush, Common",Perennial,Shrub,0
PLC227,1d,ATCO,0,2025,Shadscale,Perennial,Shrub,0
PLC227,1d,SAVE4,0,2025,Greasewood,Perennial,Shrub,0
PLC227,1d,ERDE6,2,2025,"buckwheat, Skeleton",Annual,Herb,2
PLC227,1d,SPAI,0,2025,"sacaton, Alkali",Perennial,Grass,0
