parcel,quad,parcel_code,segment_key,species,hits,survey_year,source_file,length_m,n_possible_hits,intercept_spacing_m,denominator_source,percent_cover
LAW118,LAW,118,10.2-10.0,POFR2,2,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.9,198,0.5,gis_post_distance,1.0101010101010102
LAW118,LAW,118,A1.2-A1.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.68,197,0.5,gis_post_distance,0
LAW118,LAW,118,A2.2-A2.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,96.4,193,0.5,gis_post_distance,0
LAW118,LAW,118,A3.2-A3.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.55,201,0.5,gis_post_distance,0
LAW118,LAW,118,A4.1-A4.2,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.89,198,0.5,gis_post_distance,0
LAW118,LAW,118,A4.2-A4.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.52,197,0.5,gis_post_distance,0
LAW118,LAW,118,1.1-1.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,57.81,116,0.5,gis_post_distance,0
LAW118,LAW,118,2.1-2.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,74.94,150,0.5,gis_post_distance,0
LAW118,LAW,118,3.1-3.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.51,201,0.5,gis_post_distance,0
LAW118,LAW,118,4.1-4.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.43,203,0.5,gis_post_distance,0
LAW118,LAW,118,5.1-5.2,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0
LAW118,LAW,118,5.2-5.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.11,200,0.5,gis_post_distance,0
LAW118,LAW,118,6.1-6.2,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.2,194,0.5,gis_post_distance,0
LAW118,LAW,118,6.2-6.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,104.44,209,0.5,gis_post_distance,0
LAW118,LAW,118,7.1-7.2,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.34,199,0.5,gis_post_distance,0
LAW118,LAW,118,7.2-7.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.52,201,0.5,gis_post_distance,0
LAW118,LAW,118,8.1-8.2,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.08,200,0.5,gis_post_distance,0
LAW118,LAW,118,8.2-8.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.13,202,0.5,gis_post_distance,0
LAW118,LAW,118,9.1-9.2,ELTR3,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.92,198,0.5,gis_post_distance,2.0202020202020203
LAW118,LAW,118,9.2-9.0,ELTR3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.36,201,0.5,gis_post_distance,0
LAW118,LAW,118,10.1-10.2,ELTR3,24,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,11.940298507462686
LAW118,LAW,118,10.2-10.0,ELTR3,2,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.9,198,0.5,gis_post_distance,1.0101010101010102
LAW118,LAW,118,A1.2-A1.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.68,197,0.5,gis_post_distance,0
LAW118,LAW,118,A2.2-A2.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,96.4,193,0.5,gis_post_distance,0
LAW118,LAW,118,A3.2-A3.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.55,201,0.5,gis_post_distance,0
LAW118,LAW,118,A4.1-A4.2,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.89,198,0.5,gis_post_distance,0
LAW118,LAW,118,A4.2-A4.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.52,197,0.5,gis_post_distance,0
LAW118,LAW,118,1.1-1.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,57.81,116,0.5,gis_post_distance,0
LAW118,LAW,118,2.1-2.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,74.94,150,0.5,gis_post_distance,0
LAW118,LAW,118,3.1-3.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.51,201,0.5,gis_post_distance,0
LAW118,LAW,118,4.1-4.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.43,203,0.5,gis_post_distance,0
LAW118,LAW,118,5.1-5.2,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0
LAW118,LAW,118,5.2-5.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.11,200,0.5,gis_post_distance,0
LAW118,LAW,118,6.1-6.2,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.2,194,0.5,gis_post_distance,0
LAW118,LAW,118,6.2-6.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,104.44,209,0.5,gis_post_distance,0
LAW118,LAW,118,7.1-7.2,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.34,199,0.5,gis_post_distance,0
LAW118,LAW,118,7.2-7.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.52,201,0.5,gis_post_distance,0
LAW118,LAW,118,8.1-8.2,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.08,200,0.5,gis_post_distance,0
LAW118,LAW,118,8.2-8.0,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.13,202,0.5,gis_post_distance,0
LAW118,LAW,118,9.1-9.2,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.92,198,0.5,gis_post_distance,0
LAW118,LAW,118,9.2-9.0,MESA,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.36,201,0.5,gis_post_distance,0.4975124378109453
LAW118,LAW,118,10.1-10.2,MESA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0
LAW118,LAW,118,10.2-10.0,MESA,24,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.9,198,0.5,gis_post_distance,12.121212121212121
LAW118,LAW,118,A1.2-A1.0,BAHY,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.68,197,0.5,gis_post_distance,2.030456852791878
LAW118,LAW,118,A2.2-A2.0,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,96.4,193,0.5,gis_post_distance,0
LAW118,LAW,118,A3.2-A3.0,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.55,201,0.5,gis_post_distance,0
LAW118,LAW,118,A4.1-A4.2,BAHY,7,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.89,198,0.5,gis_post_distance,3.535353535353535
LAW118,LAW,118,A4.2-A4.0,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.52,197,0.5,gis_post_distance,0
LAW118,LAW,118,1.1-1.0,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,57.81,116,0.5,gis_post_distance,0
LAW118,LAW,118,2.1-2.0,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,74.94,150,0.5,gis_post_distance,0
LAW118,LAW,118,3.1-3.0,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.51,201,0.5,gis_post_distance,0
LAW118,LAW,118,4.1-4.0,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.43,203,0.5,gis_post_distance,0
LAW118,LAW,118,5.1-5.2,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0
LAW118,LAW,118,5.2-5.0,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.11,200,0.5,gis_post_distance,0
LAW118,LAW,118,6.1-6.2,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.2,194,0.5,gis_post_distance,0
LAW118,LAW,118,6.2-6.0,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,104.44,209,0.5,gis_post_distance,0
LAW118,LAW,118,7.1-7.2,BAHY,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.34,199,0.5,gis_post_distance,0.5025125628140703
LAW118,LAW,118,7.2-7.0,BAHY,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.52,201,0.5,gis_post_distance,0.4975124378109453
LAW118,LAW,118,8.1-8.2,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.08,200,0.5,gis_post_distance,0
LAW118,LAW,118,8.2-8.0,BAHY,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.13,202,0.5,gis_post_distance,0.49504950495049505
LAW118,LAW,118,9.1-9.2,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.92,198,0.5,gis_post_distance,0
LAW118,LAW,118,9.2-9.0,BAHY,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.36,201,0.5,gis_post_distance,1.9900497512437811
LAW118,LAW,118,10.1-10.2,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0
LAW118,LAW,118,10.2-10.0,BAHY,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.9,198,0.5,gis_post_distance,0
LAW118,LAW,118,A1.2-A1.0,ROPS,11,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.68,197,0.5,gis_post_distance,5.583756345177665
LAW118,LAW,118,A2.2-A2.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,96.4,193,0.5,gis_post_distance,0
LAW118,LAW,118,A3.2-A3.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.55,201,0.5,gis_post_distance,0
LAW118,LAW,118,A4.1-A4.2,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.89,198,0.5,gis_post_distance,0
LAW118,LAW,118,A4.2-A4.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.52,197,0.5,gis_post_distance,0
LAW118,LAW,118,1.1-1.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,57.81,116,0.5,gis_post_distance,0
LAW118,LAW,118,2.1-2.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,74.94,150,0.5,gis_post_distance,0
LAW118,LAW,118,3.1-3.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.51,201,0.5,gis_post_distance,0
LAW118,LAW,118,4.1-4.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.43,203,0.5,gis_post_distance,0
LAW118,LAW,118,5.1-5.2,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0
LAW118,LAW,118,5.2-5.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.11,200,0.5,gis_post_distance,0
LAW118,LAW,118,6.1-6.2,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.2,194,0.5,gis_post_distance,0
LAW118,LAW,118,6.2-6.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,104.44,209,0.5,gis_post_distance,0
LAW118,LAW,118,7.1-7.2,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.34,199,0.5,gis_post_distance,0
LAW118,LAW,118,7.2-7.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.52,201,0.5,gis_post_distance,0
LAW118,LAW,118,8.1-8.2,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.08,200,0.5,gis_post_distance,0
LAW118,LAW,118,8.2-8.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.13,202,0.5,gis_post_distance,0
LAW118,LAW,118,9.1-9.2,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.92,198,0.5,gis_post_distance,0
LAW118,LAW,118,9.2-9.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.36,201,0.5,gis_post_distance,0
LAW118,LAW,118,10.1-10.2,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0
LAW118,LAW,118,10.2-10.0,ROPS,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.9,198,0.5,gis_post_distance,0
LAW118,LAW,118,A1.2-A1.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.68,197,0.5,gis_post_distance,0
LAW118,LAW,118,A2.2-A2.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,96.4,193,0.5,gis_post_distance,0
LAW118,LAW,118,A3.2-A3.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.55,201,0.5,gis_post_distance,0
LAW118,LAW,118,A4.1-A4.2,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.89,198,0.5,gis_post_distance,0
LAW118,LAW,118,A4.2-A4.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.52,197,0.5,gis_post_distance,0
LAW118,LAW,118,1.1-1.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,57.81,116,0.5,gis_post_distance,0
LAW118,LAW,118,2.1-2.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,74.94,150,0.5,gis_post_distance,0
LAW118,LAW,118,3.1-3.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.51,201,0.5,gis_post_distance,0
LAW118,LAW,118,4.1-4.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.43,203,0.5,gis_post_distance,0
LAW118,LAW,118,5.1-5.2,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0
LAW118,LAW,118,5.2-5.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.11,200,0.5,gis_post_distance,0
LAW118,LAW,118,6.1-6.2,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.2,194,0.5,gis_post_distance,0
LAW118,LAW,118,6.2-6.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,104.44,209,0.5,gis_post_distance,0
LAW118,LAW,118,7.1-7.2,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.34,199,0.5,gis_post_distance,0
LAW118,LAW,118,7.2-7.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.52,201,0.5,gis_post_distance,0
LAW118,LAW,118,8.1-8.2,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.08,200,0.5,gis_post_distance,0
LAW118,LAW,118,8.2-8.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.13,202,0.5,gis_post_distance,0
LAW118,LAW,118,9.1-9.2,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.92,198,0.5,gis_post_distance,0
LAW118,LAW,118,9.2-9.0,SYAS3,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.36,201,0.5,gis_post_distance,0
LAW118,LAW,118,10.1-10.2,SYAS3,7,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,3.482587064676617
LAW118,LAW,118,10.2-10.0,SYAS3,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.9,198,0.5,gis_post_distance,2.0202020202020203
LAW118,LAW,118,A1.2-A1.0,ATPO,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.68,197,0.5,gis_post_distance,0.5076142131979695
LAW118,LAW,118,A2.2-A2.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,96.4,193,0.5,gis_post_distance,0
LAW118,LAW,118,A3.2-A3.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.55,201,0.5,gis_post_distance,0
LAW118,LAW,118,A4.1-A4.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.89,198,0.5,gis_post_distance,0
LAW118,LAW,118,A4.2-A4.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.52,197,0.5,gis_post_distance,0
LAW118,LAW,118,1.1-1.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,57.81,116,0.5,gis_post_distance,0
LAW118,LAW,118,2.1-2.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,74.94,150,0.5,gis_post_distance,0
LAW118,LAW,118,3.1-3.0,ATPO,2,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.51,201,0.5,gis_post_distance,0.9950248756218906
LAW118,LAW,118,4.1-4.0,ATPO,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.43,203,0.5,gis_post_distance,1.9704433497536946
LAW118,LAW,118,5.1-5.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0
LAW118,LAW,118,5.2-5.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.11,200,0.5,gis_post_distance,0
LAW118,LAW,118,6.1-6.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.2,194,0.5,gis_post_distance,0
LAW118,LAW,118,6.2-6.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,104.44,209,0.5,gis_post_distance,0
LAW118,LAW,118,7.1-7.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.34,199,0.5,gis_post_distance,0
LAW118,LAW,118,7.2-7.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.52,201,0.5,gis_post_distance,0
LAW118,LAW,118,8.1-8.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.08,200,0.5,gis_post_distance,0
LAW118,LAW,118,8.2-8.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.13,202,0.5,gis_post_distance,0
LAW118,LAW,118,9.1-9.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.92,198,0.5,gis_post_distance,0
LAW118,LAW,118,9.2-9.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.36,201,0.5,gis_post_distance,0
LAW118,LAW,118,10.1-10.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0
LAW118,LAW,118,10.2-10.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.9,198,0.5,gis_post_distance,0
LAW118,LAW,118,A1.2-A1.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.68,197,0.5,gis_post_distance,0
LAW118,LAW,118,A2.2-A2.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,96.4,193,0.5,gis_post_distance,0
LAW118,LAW,118,A3.2-A3.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.55,201,0.5,gis_post_distance,0
LAW118,LAW,118,A4.1-A4.2,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.89,198,0.5,gis_post_distance,0
LAW118,LAW,118,A4.2-A4.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.52,197,0.5,gis_post_distance,0
LAW118,LAW,118,1.1-1.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,57.81,116,0.5,gis_post_distance,0
LAW118,LAW,118,2.1-2.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,74.94,150,0.5,gis_post_distance,0
LAW118,LAW,118,3.1-3.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.51,201,0.5,gis_post_distance,0
LAW118,LAW,118,4.1-4.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.43,203,0.5,gis_post_distance,0
LAW118,LAW,118,5.1-5.2,IVAX,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0.4975124378109453
LAW118,LAW,118,5.2-5.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.11,200,0.5,gis_post_distance,0
LAW118,LAW,118,6.1-6.2,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.2,194,0.5,gis_post_distance,0
LAW118,LAW,118,6.2-6.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,104.44,209,0.5,gis_post_distance,0
LAW118,LAW,118,7.1-7.2,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.34,199,0.5,gis_post_distance,0
LAW118,LAW,118,7.2-7.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.52,201,0.5,gis_post_distance,0
LAW118,LAW,118,8.1-8.2,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.08,200,0.5,gis_post_distance,0
LAW118,LAW,118,8.2-8.0,IVAX,2,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.13,202,0.5,gis_post_distance,0.9900990099009901
LAW118,LAW,118,9.1-9.2,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.92,198,0.5,gis_post_distance,0
LAW118,LAW,118,9.2-9.0,IVAX,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.36,201,0.5,gis_post_distance,1.9900497512437811
LAW118,LAW,118,10.1-10.2,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.47,201,0.5,gis_post_distance,0
LAW118,LAW,118,10.2-10.0,IVAX,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.9,198,0.5,gis_post_distance,0
LAW118,LAW,118,A1.2-A1.0,ASFA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.68,197,0.5,gis_post_distance,0
LAW118,LAW,118,A2.2-A2.0,ASFA,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,96.4,193,0.5,gis_post_distance,0
